nama_lpse,instansi,kategori_instansi,provinsi,kabupaten_kota,official_lpse_url,domain,https,aktif,dapat_diakses,menggunakan_spse,versi_spse,portal_induk,tanggal_pengecekan,source_url,source_page,source_page_number,source_filter_provinsi,source_note,province_mentioned_in_name,province_mismatch_suspected,missing_official_url,missing_domain,missing_spse_version,inactive_or_inaccessible,quality_flag_count,quality_flags
LPSE Kabupaten Sabu Raijua,LPSE Kabupaten Sabu Raijua,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sabu Raijua,http://lpse.saburaijuakab.go.id/eproc4,lpse.saburaijuakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/617/lpse-kabupaten-sabu-raijua,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/617/lpse-kabupaten-sabu-raijua,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Flores Timur,LPSE Kabupaten Flores Timur,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Flores Timur,https://lpse.florestimurkab.go.id/eproc4,lpse.florestimurkab.go.id,True,True,False,True,4.5u20240814,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/631/lpse-kabupaten-flores-timur,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/631/lpse-kabupaten-flores-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Manggarai,LPSE Kabupaten Manggarai,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Manggarai,https://lpse.manggaraikab.go.id/eproc4,lpse.manggaraikab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/633/lpse-kabupaten-manggarai,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/633/lpse-kabupaten-manggarai,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Nagekeo,LPSE Kabupaten Nagekeo,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Nagekeo,https://lpse.nagekeokab.go.id/eproc4,lpse.nagekeokab.go.id,True,True,False,True,4.5u20230320,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/666/lpse-kabupaten-nagekeo,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/666/lpse-kabupaten-nagekeo,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Lembata,LPSE Kabupaten Lembata,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Lembata,http://lpse.lembatakab.go.id/eproc4,lpse.lembatakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/680/lpse-kabupaten-lembata,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/680/lpse-kabupaten-lembata,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Timor Tengah Utara,LPSE Kabupaten Timor Tengah Utara,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Timor Tengah Utara,http://lpse.ttukab.go.id/eproc4,lpse.ttukab.go.id,False,True,False,True,4.5u20240522,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/3,http://eproc.lkpp.go.id/lpse/read/681/lpse-kabupaten-timor-tengah-utara,3,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/681/lpse-kabupaten-timor-tengah-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Malaka,LPSE Kabupaten Malaka,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Malaka,https://lpse.malakakab.go.id/eproc4,lpse.malakakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/3,http://eproc.lkpp.go.id/lpse/read/684/lpse-kabupaten-malaka,3,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/684/lpse-kabupaten-malaka,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Alor,LPSE Kabupaten Alor,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Alor,https://lpse.alorkab.go.id/eproc4,lpse.alorkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/3,http://eproc.lkpp.go.id/lpse/read/702/lpse-kabupaten-alor,3,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/702/lpse-kabupaten-alor,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Provinsi Papua,LPSE Provinsi Papua,Pemerintah Provinsi,Papua,,https://spse.inaproc.id/papua,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/41/lpse-provinsi-papua,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/41/lpse-provinsi-papua,Papua,False,False,False,False,False,0,[]
LPSE Kabupaten Merauke,LPSE Kabupaten Merauke,Pemerintah Kabupaten,Papua,LPSE Kabupaten Merauke,https://spse.inaproc.id/merauke,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/271/lpse-kabupaten-merauke,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/271/lpse-kabupaten-merauke,,False,False,False,False,False,0,[]
LPSE Kabupaten Jayawijaya,LPSE Kabupaten Jayawijaya,Pemerintah Kabupaten,Papua,LPSE Kabupaten Jayawijaya,https://spse.inaproc.id/jayawijayakab,spse.inaproc.id,True,True,True,True,4.5u20240522,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/307/lpse-kabupaten-jayawijaya,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/307/lpse-kabupaten-jayawijaya,,False,False,False,False,False,0,[]
LPSE Kota Jayapura,LPSE Kota Jayapura,Pemerintah Kota,Papua,LPSE Kota Jayapura,https://www.lpse.jayapurakota.go.id/eproc4,www.lpse.jayapurakota.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/613/lpse-kota-jayapura,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/613/lpse-kota-jayapura,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Polda Papua,LPSE Polda Papua,,Papua,,http://lpse.papua.polri.go.id/eproc4,lpse.papua.polri.go.id,False,False,False,True,4.5u20231030,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/636/lpse-polda-papua,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/636/lpse-polda-papua,Papua,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Mimika,LPSE Kabupaten Mimika,Pemerintah Kabupaten,Papua,LPSE Kabupaten Mimika,https://lpse.mimikakab.go.id/eproc4,lpse.mimikakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/639/lpse-kabupaten-mimika,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/639/lpse-kabupaten-mimika,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Jayapura,LPSE Kabupaten Jayapura,Pemerintah Kabupaten,Papua,LPSE Kabupaten Jayapura,https://lpse.jayapurakab.go.id/eproc4,lpse.jayapurakab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/647/lpse-kabupaten-jayapura,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/647/lpse-kabupaten-jayapura,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Keerom,LPSE Kabupaten Keerom,Pemerintah Kabupaten,Papua,LPSE Kabupaten Keerom,http://lpse.keeromkab.go.id/eproc4,lpse.keeromkab.go.id,False,True,False,True,4.5u20240522,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/648/lpse-kabupaten-keerom,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/648/lpse-kabupaten-keerom,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Asmat,LPSE Kabupaten Asmat,Pemerintah Kabupaten,Papua,LPSE Kabupaten Asmat,https://lpse.asmatkab.go.id/eproc4,lpse.asmatkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/679/lpse-kabupaten-asmat,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/679/lpse-kabupaten-asmat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Puncak Jaya,LPSE Kabupaten Puncak Jaya,Pemerintah Kabupaten,Papua,LPSE Kabupaten Puncak Jaya,https://lpse.puncakjayakab.go.id/eproc4,lpse.puncakjayakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/1,http://eproc.lkpp.go.id/lpse/read/695/lpse-kabupaten-puncak-jaya,1,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/695/lpse-kabupaten-puncak-jaya,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Yalimo,LPSE Kabupaten Yalimo,Pemerintah Kabupaten,Papua,LPSE Kabupaten Yalimo,https://lpse.yahukimokab.go.id/eproc4/,lpse.yahukimokab.go.id,True,False,False,True,4.5u20230512,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/696/lpse-kabupaten-yalimo,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/696/lpse-kabupaten-yalimo,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Biak Numfor,LPSE Kabupaten Biak Numfor,Pemerintah Kabupaten,Papua,LPSE Kabupaten Biak Numfor,https://lpse.biakkab.go.id/eproc4,lpse.biakkab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/707/lpse-kabupaten-biak-numfor,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/707/lpse-kabupaten-biak-numfor,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Mamberamo Tengah,LPSE Kabupaten Mamberamo Tengah,Pemerintah Kabupaten,Papua,LPSE Kabupaten Mamberamo Tengah,https://lpse.mamberamotengahkab.go.id/eproc4,lpse.mamberamotengahkab.go.id,True,True,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/1034/lpse-kabupaten-mamberamo-tengah,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1034/lpse-kabupaten-mamberamo-tengah,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Nabire,LPSE Kabupaten Nabire,Pemerintah Kabupaten,Papua,LPSE Kabupaten Nabire,http://lpse.nabirekab.go.id/eproc4,lpse.nabirekab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/725/lpse-kabupaten-nabire,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/725/lpse-kabupaten-nabire,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Mamberamo Raya,LPSE Kabupaten Mamberamo Raya,Pemerintah Kabupaten,Papua,LPSE Kabupaten Mamberamo Raya,https://lpse.mamberamorayakab.go.id/eproc4,lpse.mamberamorayakab.go.id,True,False,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/1037/lpse-kabupaten-mamberamo-raya,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1037/lpse-kabupaten-mamberamo-raya,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Kepulauan Yapen,LPSE Kabupaten Kepulauan Yapen,Pemerintah Kabupaten,Papua,LPSE Kabupaten Kepulauan Yapen,https://lpse.kepyapenkab.go.id/eproc4,lpse.kepyapenkab.go.id,True,False,False,True,4.5u20230320,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/737/lpse-kabupaten-kepulauan-yapen,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/737/lpse-kabupaten-kepulauan-yapen,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Lanny Jaya,LPSE Kabupaten Lanny Jaya,Pemerintah Kabupaten,Papua,LPSE Kabupaten Lanny Jaya,https://lpse-lannyjayakab.id/eproc4,lpse-lannyjayakab.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/741/lpse-kabupaten-lanny-jaya,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/741/lpse-kabupaten-lanny-jaya,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Intan Jaya,LPSE Kabupaten Intan Jaya,Pemerintah Kabupaten,Papua,LPSE Kabupaten Intan Jaya,http://lpse.intanjayakab.go.id/eproc4,lpse.intanjayakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/742/lpse-kabupaten-intan-jaya,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/742/lpse-kabupaten-intan-jaya,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Deiyai,LPSE Kabupaten Deiyai,Pemerintah Kabupaten,Papua,LPSE Kabupaten Deiyai,https://lpse.deiyaikab.go.id/eproc4,lpse.deiyaikab.go.id,True,True,False,True,4.5u20230815,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/745/lpse-kabupaten-deiyai,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/745/lpse-kabupaten-deiyai,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sarmi,LPSE Kabupaten Sarmi,Pemerintah Kabupaten,Papua,LPSE Kabupaten Sarmi,http://lpse.sarmikab.go.id/eproc4,lpse.sarmikab.go.id,False,True,False,True,4.5u20240522,https://eproc.lkpp.go.id,2026-07-05T22:16:44+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/2,http://eproc.lkpp.go.id/lpse/read/749/lpse-kabupaten-sarmi,2,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/749/lpse-kabupaten-sarmi,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Dogiyai,LPSE Kabupaten Dogiyai,Pemerintah Kabupaten,Papua,LPSE Kabupaten Dogiyai,https://lpse.dogiyaikab.go.id/eproc4,lpse.dogiyaikab.go.id,True,False,False,True,4.5u20230617,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/751/lpse-kabupaten-dogiyai,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/751/lpse-kabupaten-dogiyai,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Supiori,LPSE Kabupaten Supiori,Pemerintah Kabupaten,Papua,LPSE Kabupaten Supiori,https://lpse.supiorikab.go.id/eproc4,lpse.supiorikab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/752/lpse-kabupaten-supiori,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/752/lpse-kabupaten-supiori,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Pegunungan Bintang,LPSE Kabupaten Pegunungan Bintang,Pemerintah Kabupaten,Papua,LPSE Kabupaten Pegunungan Bintang,https://lpse.pegbintangkab.go.id/eproc4,lpse.pegbintangkab.go.id,True,False,False,True,4.5u20230731,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1044/lpse-kabupaten-pegunungan-bintang,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1044/lpse-kabupaten-pegunungan-bintang,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Puncak,LPSE Kabupaten Puncak,Pemerintah Kabupaten,Papua,LPSE Kabupaten Puncak,https://lpse.puncakkab.go.id/eproc4,lpse.puncakkab.go.id,True,False,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1042/lpse-kabupaten-puncak,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1042/lpse-kabupaten-puncak,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Tolikara,LPSE Kabupaten Tolikara,Pemerintah Kabupaten,Papua,LPSE Kabupaten Tolikara,https://lpse.tolikarakab.go.id/eproc4,lpse.tolikarakab.go.id,True,False,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1047/lpse-kabupaten-tolikara,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1047/lpse-kabupaten-tolikara,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Mappi,LPSE Kabupaten Mappi,Pemerintah Kabupaten,Papua,LPSE Kabupaten Mappi,https://lpse.mappikab.go.id/eproc4,lpse.mappikab.go.id,True,False,False,True,4.5u20250321,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1048/lpse-kabupaten-mappi,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1048/lpse-kabupaten-mappi,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Boven Digoel,LPSE Kabupaten Boven Digoel,Pemerintah Kabupaten,Papua,LPSE Kabupaten Boven Digoel,https://lpse.bovendigoelkab.go.id/eproc4,lpse.bovendigoelkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/782/lpse-kabupaten-boven-digoel,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/782/lpse-kabupaten-boven-digoel,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten NDuga,LPSE Kabupaten NDuga,Pemerintah Kabupaten,Papua,LPSE Kabupaten NDuga,https://lpse.ndugakab.go.id/eproc4,lpse.ndugakab.go.id,True,False,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1055/lpse-kabupaten-nduga,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1055/lpse-kabupaten-nduga,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Paniai,LPSE Kabupaten Paniai,Pemerintah Kabupaten,Papua,LPSE Kabupaten Paniai,http://lpse.paniaikab.go.id/eproc4/,lpse.paniaikab.go.id,False,True,False,True,,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1078/lpse-kabupaten-paniai,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1078/lpse-kabupaten-paniai,,False,False,False,True,True,2,"['missing_spse_version', 'inactive_or_inaccessible']"
LPSE Kabupaten Yahukimo,LPSE Kabupaten Yahukimo,Pemerintah Kabupaten,Papua,LPSE Kabupaten Yahukimo,https://lpse.yahukimokab.go.id/eproc4/,lpse.yahukimokab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:45+00:00,https://eproc.lkpp.go.id/lpse/index/32/0/3,http://eproc.lkpp.go.id/lpse/read/1085/lpse-kabupaten-yahukimo,3,Papua,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/1085/lpse-kabupaten-yahukimo,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Manokwari,LPSE Kabupaten Manokwari,Pemerintah Kabupaten,Papua Barat,LPSE Kabupaten Manokwari,http://lpse.manokwarikab.go.id/eproc4,lpse.manokwarikab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:46+00:00,https://eproc.lkpp.go.id/lpse/index/33/0/1,http://eproc.lkpp.go.id/lpse/read/435/lpse-kabupaten-manokwari,1,Papua Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/435/lpse-kabupaten-manokwari,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Fakfak,LPSE Kabupaten Fakfak,Pemerintah Kabupaten,Papua Barat,LPSE Kabupaten Fakfak,https://lpse.fakfakkab.go.id/eproc4,lpse.fakfakkab.go.id,True,True,False,True,4.5u20240614,https://eproc.lkpp.go.id,2026-07-05T22:16:46+00:00,https://eproc.lkpp.go.id/lpse/index/33/0/1,http://eproc.lkpp.go.id/lpse/read/559/lpse-kabupaten-fakfak,1,Papua Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/559/lpse-kabupaten-fakfak,,False,False,False,False,True,1,['inactive_or_inaccessible']
